id	type	address	number	postal_code	municipality	province	location	public	available	hours	latitude	longitude
12591	Appareil fixe-Vast apparaat	Maaseikersteenweg  3620 Lanaken	NA	3620	Lanaken	Limburg	Voetbalclub	Non-Nee	Non-Nee	NA	50.8822408	5.6732697
986	NA	Maaseikersteenweg 55 3620 Gellik	55	3620	Gellik	Limburg	NA	Y	NA	NA	50.883509	5.6715928
5826	NA	Maasstraat  84 3640 Ophoven	84	3640	Ophoven	Limburg	NA	NA	NA	NA	51.1239401	5.816179
11129	NA	Maastrichtersteenweg 101 3620 LAKEN	101	3620	LANAKEN	Limburg	NA	Y	NA	NA	50.8781929	4.35527468
5616	NA	Maastrichtersteenweg 21 3680 Maaseik	21	3680	Maaseik	Limburg	in EHBO-kast bij onthaal	NA	NA	NA	51.0887775	5.7668926
10176	NA	Maastrichtersteenweg 212 3770 Riemst	212	3770	Riemst	Limburg	NA	NA	NA	NA	50.8305636	5.6416933
11031	NA	Maastrichtersteenweg 23 3500 Hasselt	23	3500	Hasselt	Limburg	NA	Y	NA	NA	50.9251538	5.3676478
1750	NA	Maastrichtersteenweg 441 3700 Tongeren	441	3700	Tongeren	Limburg	 glvl bur personeel	Y	NA	NA	50.78932485	5.5133331455738
13965	Appareil fixe-Vast apparaat	Maastrichtersteeweg 62 3500 Hasselt	62	3500	Hasselt	Limburg	BLOK MAASTRICHTERSTEENWEG	Oui-Ja	Non-Nee	NA	50.9308149	5.3478438
7543	NA	Maastrichterstwg  254 3500 Hasselt	254	3500	Hasselt	Limburg	NA	NA	NA	NA	50.9277637	5.36143183988502
9264	NA	Maastrichterweg 261 3620 Lanaken	261	3620	Lanaken	Limburg	NA	Y	NA	NA	50.882866	5.67188815432479
11934	Vast apparaat	Maastrichtesteenweg 441 3700 Tongeren	441	3700	Tongeren	Limburg	Glv, bureel personeel	Oui-Ja	Non-Nee	NA	50.780496	5.459445
8245	NA	Maatheide  125 3920 Lommel	125	3920	Lommel	Limburg	NA	NA	NA	NA	51.241393	5.24065153800559
6332	NA	Maatheide 105 3920 Lommel	105	3920	Lommel	Limburg	NA	NA	NA	NA	51.24478375	5.25592468756077
9123	Appareil fixe-Vast apparaat	Maatheide 106 3920 LOMMEL	106	3920	LOMMEL	Limburg	Kantoor Unit / Hall 4	Oui-Ja	Oui-Ja	NA	51.24467685	5.26356483933789
9489	NA	Maatheide 94 3920 Lommel	94	3920	Lommel	Limburg	NA	NA	NA	NA	51.2430043	5.2649139875343
9867	NA	Machelen Cargo 703 703 1931 Brucargo	703	1931	Brucargo	Vlaams-Brabant	NA	NA	NA	NA	50.9043428	4.4594041
9866	NA	Machelen cargo 758 758 1931 Brucargo	758	1931	Brucargo	Vlaams-Brabant	NA	NA	NA	NA	50.91216278	4.43535328
7214	NA	MACHELENDORP  4 9870 MachelenO.-Vl.)	4	9870	MachelenO.-Vl.)	Oost-Vlaanderen	NA	NA	NA	NA	50.9596999	3.4853788
1752	NA	Machelenstraat 169 9800 Deinze	169	9800	Deinze	Oost-Vlaanderen	 refter, thv adm gedeelte	NA	NA	NA	50.9746602	3.51128414856197
4294	NA	Mademoiselle Hanicq  13 7060 Soignies	13	7060	Soignies	Hainaut	salle petite restauration	NA	NA	NA	50.56337	4.0778576
13721	Appareil fixe-Vast apparaat	Madouplein   1210 Brussel	NA	1210	Brussel	Vlaams-Brabant	Kantoren Vlaams Belang, vierde verdieping aan onthaal	Non-Nee	Oui-Ja	NA	50.8490025	4.3694891
10021	NA	Maerslantstraat 1 8370 Blankenberge	1	8370	Blankenberge	West-Vlaanderen	NA	NA	NA	NA	51.3097837	3.1256413
11658	Appareil Fixe	Magazijn Straat 3 3550 Heusden-zolder	3	3550	Heusden-zolder	Limburg	NA	Y	NA	NA	51.04023995	5.3252781251707
7374	NA	MAGDALESTRAAT  30 8200 Sint-Andries	30	8200	Sint-Andries	West-Vlaanderen	NA	NA	NA	NA	51.2002992	3.2106655
15430	Appareil fixe-Vast apparaat	Magnolialaan 1 1000 BRUSSEL	1	1000	BRUSSEL	Bruxelles-Brussel	/	Oui-Ja	Oui-Ja	NA	50.8972848	4.32970195547695
15789	Appareil fixe-Vast apparaat	Magueriedok  2000 ANTWERPEN	NA	2000	ANTWERPEN	Antwerpen	INKOM	Oui-Ja	NA	NA	51.22055817	4.39949417
7103	NA	MAI ZETTERLINGSTRAAT  70 9042 Desteldonk	70	9042	Desteldonk	Oost-Vlaanderen	NA	NA	NA	NA	51.1115137	3.7720797
10818	NA	Mai Zetterlingstraat 70 9000 Gent	70	9000	Gent	Oost-Vlaanderen	NA	Y	NA	NA	51.1179367	3.7759651
6014	NA	Maisoncelles  45 5571 Wiesme	45	5571	Wiesme	Namur	NA	NA	NA	NA	50.14575766	4.95500181
7438	NA	MALAGASTRAAT 14 2030 Antwerpen	14	2030	Antwerpen	Antwerpen	NA	NA	NA	NA	51.26295245	4.40682252085308
7439	NA	MALAGASTRAAT 14 2030 Antwerpen	14	2030	Antwerpen	Antwerpen	NA	NA	NA	NA	51.26295245	4.40682252085308
1960	NA	Malesteenweg 334 8310 Brugge	334	8310	Brugge	West-Vlaanderen	nabij onthaal	NA	NA	NA	51.2087664	3.2656564
11108	NA	Maliestraat 50 1050 Bruxelles	50	1050	Bruxelles	Bruxelles-Brussel	NA	N	NA	NA	50.8220867	4.360005
4135	NA	Malmedyer Strasse 9 4700 Eupen	9	4700	Eupen	Liège	portierhaus	NA	NA	NA	50.6214831	6.03436024074725
6747	NA	Malome 7 6840 Neufchâteau	7	6840	Neufchâteau	Luxembourg	NA	NA	NA	NA	49.8328793	5.41735334055832
15105	Appareil fixe-Vast apparaat	Maloulaan 2 8900 Ieper	2	8900	Ieper	West-Vlaanderen	Aan de buitenmuur naast de hoofdingang van het Lyceum	Oui-Ja	Oui-Ja	NA	50.84987035	2.87768791732153
7694	NA	Manderfeld  350 4760 BULLANGE	350	4760	BULLANGE	Liège	NA	NA	NA	NA	50.3292048	6.34440979095077
14029	Appareil fixe-Vast apparaat	Manestraat  86 3540 Herk-de-Stad	86	3540	Herk-de-Stad	Limburg	Tegen voorgevel sporthal (rechts van inkom)	Oui-Ja	Oui-Ja	NA	50.9502749	5.1906509
8426	NA	Mannebeekstraat  330 8790 Waregem	330	8790	Waregem	West-Vlaanderen	NA	Y	NA	NA	50.8607135	3.425833
6246	NA	Mannebeekstraat  4 8790 Waregem	4	8790	Waregem	West-Vlaanderen	NA	NA	NA	NA	50.8607135	3.425833
15956	Appareil fixe-Vast apparaat	Mannebeekstraat 21 8790 WAREGEM	21	8790	WAREGEM	Oost-Vlaanderen	bij personeelsingang	Oui-Ja	NA	NA	50.8607135	3.425833
13301	Appareil fixe-Vast apparaat	Marathonlaan 135 1020 Brussel	135	1020	Brussel	Bruxelles-Brussel	Hall D Honneur, tribune 1, dans le vestiaire à côté de l appareil de la mise en marche de l éclairage au R.d.Ch. Annexe 2, dans le vestiaire 27, à droite/Erehal, tribune 1, in de vestiaire naast de lichtschakelaar op de gelijkvloerse verdieping. Bijgebouw 2, in vestiaire 27, rechts	Oui-Ja	Oui-Ja	NA	50.89572205	4.33412792193503
13312	Appareil fixe-Vast apparaat	Marathonlaan 135 1020 Brussel	135	1020	Brussel	Bruxelles-Brussel	Hall D Honneur, tribune 1, dans le vestiaire à côté de l appareil de la mise en marche de l éclairage au R.d.Ch. Annexe 2, dans le vestiaire 27, à droite / Erehal, tribune 1, in de vestiaire naast de lichtschakelaar op de gelijkvloerse verdieping. Bijgebouw 2, in vestiaire 27, rechts	Oui-Ja	Non-Nee	NA	50.89572205	4.33412792193503
15395	Appareil fixe-Vast apparaat	Marathonlaan 135 1020 LAKEN	135	1020	LAKEN	Bruxelles-Brussel	Hall D Honneur, tribune 1, dans le vestiaire à côté de l appareil de la mise en marche de l éclairage au R.d.Ch. Annexe 2, dans le vestiaire 27, à droite/Erehal, tribune 1, in de vestiaire naast de lichtschakelaar op de gelijkvloerse verdieping. Bijgebouw 2, in vestiaire 27, rechts	Oui-Ja	Oui-Ja	NA	50.89572205	4.33412792193503
15396	Appareil fixe-Vast apparaat	Marathonlaan 135 1020 LAKEN	135	1020	LAKEN	Bruxelles-Brussel	Hall D Honneur, tribune 1, dans le vestiaire à côté de l appareil de la mise en marche de l éclairage au R.d.Ch. Annexe 2, dans le vestiaire 27, à droite / Erehal, tribune 1, in de vestiaire naast de lichtschakelaar op de gelijkvloerse verdieping. Bijgebouw 2, in vestiaire 27, rechts	Oui-Ja	Oui-Ja	NA	50.89572205	4.33412792193503
12763	Appareil fixe-Vast apparaat	Marathonlaan 135 1020 LAKEN	135	1020	LAKEN	Bruxelles-Brussel	Local Gardien 	Oui-Ja	Oui-Ja	NA	50.89572205	4.33412792193503
12764	Appareil fixe-Vast apparaat	Marathonlaan 135 1020 LAKEN	135	1020	LAKEN	Bruxelles-Brussel	Annexe 2, vestiaire 27	Oui-Ja	Oui-Ja	NA	50.89572205	4.33412792193503
12766	Appareil fixe-Vast apparaat	Marathonlaan 135 1020 LAKEN	135	1020	LAKEN	Bruxelles-Brussel	Hall d honneur, vestiaire HALL	Oui-Ja	Oui-Ja	NA	50.89572205	4.33412792193503
13311	Appareil fixe-Vast apparaat	Marathonlaan 135 120 Brussel	135	120	Brussel	Bruxelles-Brussel	Hall D Honneur, tribune 1, dans le vestiaire à côté de l appareil de la mise en marche de l éclairage au R.d.Ch. Annexe 2, dans le vestiaire 27, à droite/Erehal, tribune 1, in de vestiaire naast de lichtschakelaar op de gelijkvloerse verdieping. Bijgebouw 2, in vestiaire 27, rechts	Oui-Ja	Non-Nee	NA	50.8953585	4.3333827
1219	NA	Marcel Broodthaersplein  4 1060 Bruxelles	4	1060	Bruxelles	Bruxelles-Brussel	NA	Y	NA	NA	50.8353463	4.3383362
11030	NA	Marcel Broodtjaersplein 2 1060 Brussel	2	1060	Brussel	Bruxelles-Brussel	NA	Y	NA	NA	50.8355305	4.3383186
16160	Appareil fixe-Vast apparaat	Marcel de Bisschopstraat 15 9300 AALST	15	9300	AALST	Oost-Vlaanderen	inkom	Oui-Ja	NA	NA	50.92258285	4.03066228376659
7511	NA	Marcel Habetslaan  7 3600 Genk	7	3600	Genk	Limburg	NA	NA	NA	NA	51.0101085	5.49896827456148
15546	Appareil fixe-Vast apparaat	Marcel Habetslaan 20 3600 Genk	20	3600	Genk	Limburg	Magazijn nabij tikklok operatoren	Non-Nee	Oui-Ja	NA	51.0110808	5.5056093510968
13936	Appareil fixe-Vast apparaat	Marcel Habetslaan 60 3600 Genk	60	3600	Genk	Limburg	rechts onder de luifel van het ontvangstgebouw van La Biomista met puntdak, buiten de poort.	Oui-Ja	Oui-Ja	NA	51.01254005	5.49241857838768
9234	NA	Marché 2 4910 Theux	2	4910	Theux	Liège	NA	Y	NA	NA	50.5277603	5.8202074
7835	NA	Maréestraat  1 2140 BorgerhoutAntwerpen)	1	2140	BorgerhoutAntwerpen)	Antwerpen	NA	NA	NA	NA	51.2131711797539	4.4342969548233
7836	NA	Maréestraat) 1 2140 BORGERHOUTANTWERPEN)	1	2140	BORGERHOUTANTWERPEN)	Antwerpen	NA	NA	NA	NA	51.2131711797539	4.4342969548233
12767	Appareil fixe-Vast apparaat	marelstraat 2 8740 EGEM	2	8740	EGEM	West-Vlaanderen	/	Oui-Ja	Oui-Ja	NA	51.0155266	3.25814869104803
11602	NA	Margareta van Oostenrijkstraat 1 8380 Zeebrugge	1	8380	Zeebrugge	West-Vlaanderen	NA	Y	NA	NA	51.29297935	3.24497775
11603	NA	Margareta van Oostenrijkstraat 1 8380 Zeebrugge	1	8380	Zeebrugge	West-Vlaanderen	NA	Y	NA	NA	51.29297935	3.24497775
11607	NA	Margareta van Oostenrijkstraat 1 8380 Zeebrugge	1	8380	Zeebrugge	West-Vlaanderen	NA	Y	NA	NA	51.29297935	3.24497775
11608	NA	Margareta van Oostenrijkstraat 1 8380 Zeebrugge	1	8380	Zeebrugge	West-Vlaanderen	NA	Y	NA	NA	51.29297935	3.24497775
11609	NA	Margareta van Oostenrijkstraat 1 8380 Zeebrugge	1	8380	Zeebrugge	West-Vlaanderen	NA	Y	NA	NA	51.29297935	3.24497775
12680	Appareil fixe-Vast apparaat	Margaretha van Oostenrijkstraat  1 8380 Zeebrugge	1	8380	Zeebrugge	West-Vlaanderen	Kantoor	Non-Nee	Non-Nee	7u30-17u	51.2929675	3.2449839
8500	Appareil fixe-Vast apparaat	Margrietstraat  14 9170 Sint-Gillis-Waas	14	9170	Sint-Gillis-Waas	Oost-Vlaanderen	aan de school in Meerdonk	Oui-Ja	Oui-Ja	NA	51.26004965	4.14904137221685
1413	NA	Maria Doolaeghestraat  8600 Diksmuide	NA	8600	Diksmuide	West-Vlaanderen	NA	NA	NA	NA	51.0318254	2.8650926
2328	NA	Maria Popelinplantsoen  4 8000 BRUGGE	4	8000	BRUGGE	West-Vlaanderen	glvl aan hoofdingang	NA	NA	NA	51.1966954	3.219189
11455	NA	Maria Theresialei  2018 Antwerpen	NA	2018	Antwerpen	Antwerpen	NA	Y	NA	NA	51.2154865	4.4143486
9507	NA	Maria Theresiastraat 74 3000 Leuven	74	3000	Leuven	Vlaams-Brabant	NA	NA	NA	NA	50.878702	4.7124621
5526	Appareil fixe-Vast apparaat	Marialoopsteenweg 51 8760 Meulebeke	51	8760	Meulebeke	West-Vlaanderen	Ingang TWE Meulebeke	Oui-Ja	Oui-Ja	NA	50.9640663	3.32523468983848
6662	NA	Marialoppsteenweg 51 8760 Meulebeke	51	8760	Meulebeke	West-Vlaanderen	NA	NA	NA	NA	50.9640966	3.3248782
4145	NA	Marianusstrasse  42 4780 Sankt	42	4780	Sankt	Liège	schiedsrichterkabine	NA	NA	NA	50.2986621	6.0863888
6442	NA	Mariastraat  38 8000 Brugge	38	8000	Brugge	West-Vlaanderen	NA	NA	NA	NA	51.2041291	3.2233461
15981	Appareil fixe-Vast apparaat	Mariastraat 10 2160 WOMMELGEM	10	2160	WOMMELGEM	Antwerpen	Inkom, onmiddellijk links , cafetaria rechts naast houten trap	Oui-Ja	NA	NA	51.20564675	4.48506427927656
7419	NA	MARIE CURIESTRAAT 24 3920 Lommel	24	3920	Lommel	Limburg	NA	NA	NA	NA	51.2119815	5.2853787
2412	NA	Marie Theresiastraat 63 3000 Leuven	63	3000	Leuven	Vlaams-Brabant	aglvl gang na receptie	NA	NA	NA	50.8784672	4.7117906
16429	Appareil fixe-Vast apparaat	Marie-Joseestraat 4 3630 Maasmechelen	4	3630	Maasmechelen	Limburg	Buitengevel schoolgebouw De Griffel - Qrios	Oui-Ja	Oui-Ja	NA	50.99308775	5.68640149796253
11947	Vast apparaat	Maritiem Plein 3 8400 Oostende	3	8400	Oostende	West-Vlaanderen	Onthaal	Ja	NA	NA	51.233866	2.92909880642668
11948	Vast apparaat	Maritiem Plein 3 8400 Oostende	3	8400	Oostende	West-Vlaanderen	2e verdieping	Ja	NA	NA	51.233866	2.92909880642668
15608	Appareil fixe-Vast apparaat	Marius Duchéstraat 260 1800 Vilvoorde	260	1800	Vilvoorde	Vlaams-Brabant	KANTOORGEBOUW : portierslokaal aan de ingang - gelijkvloers	Oui-Ja	Oui-Ja	NA	50.9375361	4.41794588216283
15609	Appareil fixe-Vast apparaat	Marius Duchéstraat 260 1800 Vilvoorde	260	1800	Vilvoorde	Vlaams-Brabant	"GEBOUW E4000 : controlezaal - gelijkvloers
(= gebouw waar gelatine extractie gebeurt)"	Oui-Ja	Oui-Ja	NA	50.9375361	4.41794588216283
15610	Appareil fixe-Vast apparaat	Marius Duchéstraat 260 1800 Vilvoorde	260	1800	Vilvoorde	Vlaams-Brabant	GEBOUW ZWOERDENPARK : eet- en rustruimte - gelijkvloers	Oui-Ja	Oui-Ja	NA	50.9375361	4.41794588216283
15611	Appareil fixe-Vast apparaat	Marius Duchéstraat 260 1800 Vilvoorde	260	1800	Vilvoorde	Vlaams-Brabant	GEBOUW ONTVETTING : controlezaal, gelijkvloers	Oui-Ja	Oui-Ja	NA	50.9375361	4.41794588216283
7325	NA	MARKGRAVENSTRAAT  93 2200 Herentals	93	2200	Herentals	Antwerpen	NA	NA	NA	NA	51.1777915	4.82368251569579
10998	NA	Markgraverstraat 10 2000 Antwerpen	10	2000	Antwerpen	Antwerpen	NA	Y	NA	NA	51.2205679	4.4074393
1281	NA	Markiesstraat  1 1000 Brussel	1	1000	Brussel	Bruxelles-Brussel	NA	NA	NA	NA	50.8474089	4.3584771
1231	NA	Marksesteenweg  5 8500 Kortrijk	5	8500	Kortrijk	West-Vlaanderen	NA	Y	NA	NA	50.8241308	3.25583809979296
10909	NA	Marksesteenweg  8500 Kortrijk	NA	8500	Kortrijk	West-Vlaanderen	NA	Y	NA	NA	50.8236147	3.2538092
11660	Appareil fixe-Vast apparaat	marksesteenweg 58 8500 KORTRIJK	58	8500	KORTRIJK	West-Vlaanderen	inkom gebouw c	Oui-Ja	NA	NA	50.823207	3.2532187
16283	Appareil fixe-Vast apparaat	Markstraat  17 1541 Sint-Pieters-Kapelle	17	1541	Sint-Pieters-Kapelle	Vlaams-Brabant	Binnenplaats van een gemeentelijke feestzaal	Oui-Ja	Oui-Ja	NA	50.7063637	3.99157186553512
13547	Appareil fixe-Vast apparaat	Markstraat 25 8870 Izegem	25	8870	Izegem	West-Vlaanderen	"Buiten - straatkant aan een houten muur
"	Oui-Ja	Oui-Ja	NA	50.93075562	3.20510006
3572	NA	Markt   2860 Sint-Katelijne-Waver	NA	2860	Sint-Katelijne-Waver	Antwerpen	buiten voorgevel, nst inkom	NA	NA	NA	51.0703337	4.5319461
8054	NA	Markt   3080 Tervuren	NA	3080	Tervuren	Vlaams-Brabant	NA	NA	NA	NA	50.8243389	4.5135763
14007	Appareil fixe-Vast apparaat	Markt  1 2450 Meerhout	1	2450	Meerhout	Antwerpen	Buitengevel ingang gemeentehuis	Oui-Ja	Oui-Ja	NA	51.1324994	5.07721869311752
7333	NA	MARKT  1 2460 Kasterlee	1	2460	Kasterlee	Antwerpen	NA	NA	NA	NA	51.24116355	4.96829725465072
14022	Appareil fixe-Vast apparaat	Markt  1 3540 Herk-de-Stad	1	3540	Herk-de-Stad	Limburg	Bevestigd aan digitaal informatiebord.	Oui-Ja	Oui-Ja	NA	50.9408363	5.1664617
5357	NA	Markt  1 8000 Brugge	1	8000	Brugge	West-Vlaanderen	glvl, Staff Room, kluisje 112	NA	NA	NA	51.2516642	3.2816733627092
6376	NA	Markt  1 8740 Pittem	1	8740	Pittem	West-Vlaanderen	NA	NA	NA	NA	50.9949297	3.2667976
10860	NA	Markt  1 8760 Meulebeke	1	8760	Meulebeke	West-Vlaanderen	NA	Y	NA	NA	50.9489199	3.2882923
8886	NA	Markt  12 2440 Geel	12	2440	Geel	Antwerpen	NA	Y	NA	NA	51.1622299	4.989674
14722	Appareil fixe-Vast apparaat	Markt  12 9880 Aalter	12	9880	Aalter	Oost-Vlaanderen	ter hoogte van restaurant Koffieboontje zijmuur zijde kerk	Oui-Ja	Oui-Ja	NA	51.08395885	3.44812319101429
12259	Appareil fixe-Vast apparaat	Markt  2490 Balen	NA	2490	Balen	Antwerpen	Op het marktplein aan de informatiezuil.	Oui-Ja	Oui-Ja	NA	51.171263	5.1683257
13218	Appareil fixe-Vast apparaat	Markt  3980 Tessenderlo	NA	3980	Tessenderlo	Limburg	Reserve toestel	Oui-Ja	Oui-Ja	NA	51.0675521	5.0875953
10896	NA	Markt  50 9240 Zele	50	9240	Zele	Oost-Vlaanderen	NA	Y	NA	NA	51.06918635	4.03700577725155
6444	NA	Markt  7 8000 Brugge	7	8000	Brugge	West-Vlaanderen	NA	NA	NA	NA	51.2078916	3.225277
13518	Appareil fixe-Vast apparaat	Markt  9800 Deinze	NA	9800	Deinze	Oost-Vlaanderen	Oefenzaal kinesitherapie	Oui-Ja	Non-Nee	Ma-Vrij: 8u tem 18u 	50.9853032	3.5261437
12951	Appareil fixe-Vast apparaat	Markt 1 2330 Merksplas	1	2330	Merksplas	Antwerpen	Zij-ingang gemeentehuis	Oui-Ja	Oui-Ja	NA	51.3578973	4.8627098
9462	NA	Markt 1 8650 Houthulst	1	8650	Houthulst	West-Vlaanderen	NA	Y	NA	NA	50.9785351	2.9510754334067
11960	Appareil fixe-Vast apparaat	Markt 1 8710 WIELSBEKE	1	8710	WIELSBEKE	West-Vlaanderen	Inkom kerk buitenkast	Oui-Ja	Oui-Ja	NA	50.9090352	3.37031761381263
11849	Appareil fixe-Vast apparaat	Markt 1 8755 Ruiselede	1	8755	Ruiselede	West-Vlaanderen	Buitengevel gemeentehuis gelijkvloers - kant park	Oui-Ja	Oui-Ja	Permanent	51.041063	3.39709057132521
15976	Appareil fixe-Vast apparaat	Markt 1 8760 MEULEBEKE	1	8760	MEULEBEKE	West-Vlaanderen	Inkom buitenkast	Oui-Ja	NA	NA	50.9489199	3.2882923
13865	Appareil fixe-Vast apparaat	Markt 1 9340 Lede	1	9340	Lede	Oost-Vlaanderen	gemeentehuis - onthaal - binnen	Oui-Ja	Non-Nee	openingsuren gemeentehuis	50.96661305	3.9779578490001
5822	NA	Markt 1 9550 Herzele	1	9550	Herzele	Oost-Vlaanderen	NA	NA	NA	NA	50.88431015	3.89284326900941
2770	NA	Markt 1 9620 ZOTTEGEM	1	9620	ZOTTEGEM	Oost-Vlaanderen	 inkomhal	NA	NA	NA	50.8698424	3.81069911375524
12400	Appareil fixe-Vast apparaat	Markt 1 9890 Gavere	1	9890	Gavere	Oost-Vlaanderen	aan de gevel van het gemeentehuis links van de oprit naar ingang	Oui-Ja	Oui-Ja	NA	50.9275746	3.66021221670902
5867	NA	Markt 10 3680 Maaseik	10	3680	Maaseik	Limburg	NA	NA	NA	NA	51.0945448	5.792482
1458	NA	Markt 10 8480 EERNEGEM	10	8480	EERNEGEM	West-Vlaanderen	NA	NA	NA	NA	51.0918497	3.0096492
2106	NA	Markt 12 2440 Geel	12	2440	Geel	Antwerpen	inkomhal	NA	NA	NA	51.1622299	4.989674
7058	NA	MARKT 14 2290 Vorselaar	14	2290	Vorselaar	Antwerpen	NA	NA	NA	NA	51.20176715	4.77393384823728
2066	NA	Markt 17 3150 HAACHT	17	3150	HAACHT	Vlaams-Brabant	tussen café Den Anker en apotheek	NA	NA	NA	50.9768722	4.6381519
13692	Appareil fixe-Vast apparaat	Markt 2 8420 De Haan	2	8420	De Haan	West-Vlaanderen	Sociaal Huis (OCMW) Wenduine - binnenkast in inkomhal	Oui-Ja	Oui-Ja	NA	51.2988385	3.07972183866287
11241	NA	Markt 22 8957 Mesen	22	8957	Mesen	West-Vlaanderen	NA	Y	NA	NA	50.7651523	2.8983422
12611	Appareil fixe-Vast apparaat	Markt 28 2400 Mol	28	2400	Mol	Antwerpen	Koer 2	Oui-Ja	Non-Nee	8-16h	51.1836037	5.11515353208396
2201	NA	Markt 34 9900 EEKLO	34	9900	EEKLO	Oost-Vlaanderen	buitenmuur zijkant stadhuis	NA	NA	NA	51.18465645	3.56631159386565
15466	Appareil fixe-Vast apparaat	Markt 38 3680 Maaseik	38	3680	Maaseik	Limburg	"Op het marktplein, buiten.
"	Oui-Ja	Oui-Ja	NA	51.0950097	5.7909522
13862	Appareil fixe-Vast apparaat	Markt 5 9340 Lede	5	9340	Lede	Oost-Vlaanderen	Huize Moens - achterzijde - buiten	Oui-Ja	Oui-Ja	NA	50.9667606	3.97862261971067
15263	Appareil fixe-Vast apparaat	Markt 65 8950 NIEUWKERKE	65	8950	NIEUWKERKE	West-Vlaanderen	/	Oui-Ja	Oui-Ja	NA	50.7465422	2.82621860174723
10471	NA	Markt 7 3080 Tervuren	7	3080	Tervuren	Vlaams-Brabant	NA	Y	NA	NA	50.8243738	4.51458519212474
13944	Appareil fixe-Vast apparaat	Markt 7 8750 Wingene	7	8750	Wingene	West-Vlaanderen	Rechts naast de hoofdtoegang van de kerk	Oui-Ja	Oui-Ja	NA	51.057938	3.2783813
6519	NA	Markt 8 3580 Beringen	8	3580	Beringen	Limburg	NA	NA	NA	NA	51.0482341	5.2241685
747	NA	Markt Z/N   3980 Tessenderlo	NA	3980	Tessenderlo	Limburg	NA	Y	NA	NA	51.067833	5.087977
8523	NA	Markt znStadscentrum  3960 Bree	NA	3960	Bree	Limburg	NA	Y	NA	NA	51.14115863	5.59714352
7720	NA	Marktpl. 9 8520 Kuurne	9	8520	Kuurne	West-Vlaanderen	NA	NA	NA	NA	50.85086441	3.2865026
9583	NA	Marktplaats 2 8840 Staden	2	8840	Staden	West-Vlaanderen	NA	NA	NA	NA	50.97453435	3.01402375728802
13913	Appareil fixe-Vast apparaat	Marktplatz  8 4750 Bütgenbach	8	4750	Bütgenbach	Liège	Niveau 0 à la récetion de l hôtel	Oui-Ja	Oui-Ja	NA	50.42590565	6.20552955138415
13745	Appareil fixe-Vast apparaat	Marktplein  1 2950 Kapellen 	1	2950	Kapellen 	Antwerpen	Aan gevel gemeentelijke polyvalente zaal Lux 	Oui-Ja	Oui-Ja	NA	NA	NA
7713	NA	Marktplein  19 1570 GALMAARDEN	19	1570	GALMAARDEN	Vlaams-Brabant	NA	NA	NA	NA	50.754237	3.97164003902309
13798	Appareil Mobile- Mobiel apparaat	Marktplein  20 9220 Hamme	20	9220	Hamme	Oost-Vlaanderen	aan buitengevel gebouw	NA	NA	NA	51.0986422	4.13764442479019
1103	NA	Marktplein  7 8620 NIEUWPOORT	7	8620	NIEUWPOORT	West-Vlaanderen	NA	Y	NA	NA	51.1293095	2.7514569
16194	Appareil fixe-Vast apparaat	Marktplein 18 3940 Hechtel-Eksel 	18	3940	Hechtel-Eksel 	Limburg	tandartspraktijk - gelijkvloers	Oui-Ja	Non-Nee	tijdens de openingsuren van de praktijk (meestal 09-17u)	NA	NA
13851	Appareil fixe-Vast apparaat	Marktplein 2 8750 Wingene	2	8750	Wingene	West-Vlaanderen	Het AED-toestel hangt aan de kerk, op de muur kant marktplein, rechts van de voordeur. 	Oui-Ja	Oui-Ja	NA	51.0359582	3.2114812
16099	Appareil fixe-Vast apparaat	MARKTPLEIN 27 1880 KAPELLE-OP-DEN-BOS	27	1880	KAPELLE-OP-DEN-BOS	Vlaams-Brabant	buitengevel aan inkom	Oui-Ja	NA	NA	51.0136225	4.3603198
15602	Appareil fixe-Vast apparaat	Marktstraat  74 8530 Harelbeke	74	8530	Harelbeke	Oost-Vlaanderen	NA	Oui-Ja	Non-Nee	NA	50.85574215	3.30879637453544
7739	NA	Marktstraat ) 28 3600 Genk	28	3600	Genk	Limburg	NA	NA	NA	NA	50.9653764	5.4992961
6638	NA	Marktstraat 5 3600 Genk	5	3600	Genk	Limburg	NA	NA	NA	NA	50.9651601	5.50048050471698
3303	NA	Marktstraat 7 9990 Maldegem	7	9990	Maldegem	Oost-Vlaanderen	 voorgevel aan de trappen links	NA	NA	NA	51.209035	3.44530468020474
3113	NA	Marktweg 20 9300 Aalst	20	9300	Aalst	Oost-Vlaanderen	ingang glvl	NA	NA	NA	50.77048245	3.86528125654177
12985	Appareil fixe-Vast apparaat	Marneflaan 3 2660 ANTWERPEN	3	2660	ANTWERPEN	Antwerpen	/	Oui-Ja	Oui-Ja	NA	51.1713611	4.35402096733951
7509	NA	Marnixdreef  5 2500 Lier	5	2500	Lier	Antwerpen	NA	NA	NA	NA	51.1401383	4.58787130543028
7510	NA	Marnixdreef  5 2500 Lier	5	2500	Lier	Antwerpen	NA	NA	NA	NA	51.1401383	4.58787130543028
13738	Appareil fixe-Vast apparaat	Marnixdreef 5 2500 Lier	5	2500	Lier	Antwerpen	Benedenverdieping portiersloge	Non-Nee	Non-Nee	ma - do van 5u40 tot 21u40, vr van 5u40 tot 20u40	51.1401383	4.58787130543028
